Wavenumber,Intensity,Wavenumber,Intensity
cm⁻¹,a.u.,,
,As Deposited,,UV
1667.669,0.16791,1567.437,0.07598
1668.151,0.16515,1567.91912,0.0763
1668.633,0.16238,1568.40125,0.07584
1669.115,0.1599,1568.88337,0.07498
1669.597,0.15797,1569.3655,0.07428
1670.08,0.15672,1569.84762,0.07436
1670.562,0.1561,1570.33,0.07563
1671.044,0.1559,1570.81212,0.07817
1671.526,0.1558,1571.29425,0.08175
1672.008,0.15546,1571.77637,0.0859
1672.49,0.15466,1572.2585,0.09009
1672.972,0.15328,1572.74062,0.09385
1673.454,0.15137,1573.223,0.09675
1673.937,0.14915,1573.70512,0.09848
1674.419,0.14699,1574.18725,0.09888
1674.901,0.14529,1574.66937,0.09797
1675.383,0.14435,1575.1515,0.09609
1675.865,0.14422,1575.63362,0.09391
1676.347,0.14471,1576.116,0.09229
1676.829,0.14547,1576.59812,0.09204
1677.311,0.14612,1577.08025,0.09354
1677.793,0.14643,1577.56237,0.09668
1678.276,0.14625,1578.0445,0.10095
1678.758,0.14557,1578.52662,0.10569
1679.24,0.14446,1579.009,0.11031
1679.722,0.14299,1579.49112,0.11442
1680.204,0.14127,1579.97325,0.11786
1680.686,0.1393,1580.45537,0.12071
1681.168,0.13706,1580.9375,0.12317
1681.65,0.13447,1581.41962,0.12548
1682.133,0.13149,1581.902,0.12782
1682.615,0.12817,1582.38412,0.13024
1683.097,0.12474,1582.86625,0.13267
1683.579,0.12167,1583.34837,0.13502
1684.061,0.11952,1583.8305,0.13719
1684.543,0.11866,1584.31262,0.13914
1685.025,0.11907,1584.795,0.14093
1685.508,0.1203,1585.27712,0.14266
1685.99,0.12181,1585.75925,0.14441
1686.472,0.12313,1586.24137,0.14623
1686.954,0.12404,1586.7235,0.14813
1687.436,0.12448,1587.20562,0.15006
1687.918,0.12453,1587.688,0.15199
1688.4,0.12433,1588.17012,0.15391
1688.882,0.12404,1588.65225,0.15583
1689.365,0.1238,1589.13437,0.15775
1689.847,0.12362,1589.6165,0.15967
1690.329,0.12349,1590.09862,0.16158
1690.811,0.12328,1590.581,0.16344
1691.293,0.12288,1591.06312,0.16525
1691.775,0.12217,1591.54525,0.16701
1692.257,0.12103,1592.02737,0.16878
1692.739,0.11941,1592.5095,0.1706
1693.221,0.11724,1592.99162,0.17251
1693.704,0.11453,1593.474,0.17451
1694.186,0.11135,1593.95612,0.17656
1694.668,0.10792,1594.43825,0.17859
1695.15,0.10462,1594.92037,0.18055
1695.632,0.10186,1595.4025,0.18243
1696.114,0.09995,1595.88462,0.18428
1696.596,0.09885,1596.367,0.18615
1697.078,0.09823,1596.84912,0.18809
1697.561,0.09766,1597.33125,0.19007
1698.043,0.09672,1597.81337,0.19203
1698.525,0.09522,1598.2955,0.19386
1699.007,0.09324,1598.77762,0.19545
1699.489,0.09122,1599.26,0.19676
1699.971,0.08986,1599.74212,0.19781
1700.453,0.08982,1600.22425,0.19868
1700.936,0.09126,1600.70637,0.19948
1701.417,0.09376,1601.1885,0.20027
1701.9,0.09655,1601.67062,0.2011
1702.382,0.09893,1602.154,0.20198
1702.864,0.10049,1602.63612,0.20288
1703.346,0.10109,1603.11825,0.20382
1703.828,0.10082,1603.60037,0.20481
1704.31,0.09998,1604.0825,0.20589
1704.792,0.099,1604.56462,0.20705
1705.275,0.0983,1605.047,0.20823
1705.757,0.09816,1605.52912,0.20932
1706.239,0.09863,1606.01125,0.21018
1706.721,0.09954,1606.49337,0.21072
1707.203,0.10061,1606.9755,0.21092
1707.685,0.10154,1607.45762,0.21085
1708.167,0.10218,1607.94,0.21069
1708.649,0.10245,1608.42212,0.21058
1709.132,0.10242,1608.90425,0.21063
1709.614,0.10218,1609.38637,0.21082
1710.096,0.10181,1609.8685,0.21107
1710.578,0.10133,1610.35062,0.21125
1711.06,0.10072,1610.833,0.21126
1711.542,0.09988,1611.31512,0.21111
1712.024,0.09875,1611.79725,0.21084
1712.506,0.0973,1612.27937,0.21052
1712.989,0.09555,1612.7615,0.21015
1713.471,0.09361,1613.24362,0.20961
1713.953,0.09159,1613.726,0.20865
1714.435,0.08963,1614.20812,0.20694
1714.917,0.08781,1614.69025,0.20416
1715.399,0.08615,1615.17237,0.20019
1715.881,0.08464,1615.6545,0.19515
1716.364,0.08325,1616.13662,0.18956
1716.845,0.08203,1616.619,0.18418
1717.328,0.08111,1617.10112,0.17982
1717.81,0.08065,1617.58325,0.17697
1718.292,0.08081,1618.06537,0.17571
1718.774,0.08163,1618.5475,0.17569
1719.256,0.08302,1619.02962,0.17635
1719.738,0.08476,1619.512,0.17709
1720.22,0.08662,1619.99412,0.17739
1720.703,0.08834,1620.47625,0.17683
1721.185,0.08974,1620.95837,0.17517
1721.667,0.09073,1621.4405,0.17233
1722.149,0.09128,1621.92262,0.16848
1722.631,0.0915,1622.405,0.16398
1723.113,0.09151,1622.88712,0.15938
1723.595,0.09147,1623.36925,0.15522
1724.077,0.0915,1623.85137,0.15193
1724.56,0.09151,1624.3335,0.14968
1725.042,0.09154,1624.81562,0.14831
1725.524,0.09151,1625.298,0.14746
1726.006,0.0913,1625.78012,0.14671
1726.488,0.09081,1626.26225,0.14569
1726.97,0.09002,1626.74437,0.14419
1727.452,0.08895,1627.2265,0.14219
1727.934,0.08766,1627.70862,0.13986
1728.417,0.08628,1628.191,0.13744
1728.899,0.08491,1628.67312,0.13519
1729.381,0.08365,1629.15525,0.13326
1729.863,0.08254,1629.63737,0.1317
1730.345,0.08156,1630.1195,0.13045
1730.827,0.08061,1630.60162,0.12939
1731.309,0.07955,1631.084,0.1284
1731.792,0.07826,1631.56612,0.12732
1732.273,0.07668,1632.04825,0.12597
1732.756,0.07492,1632.53037,0.1241
1733.238,0.07328,1633.0125,0.12142
1733.72,0.07223,1633.49462,0.11761
1734.202,0.07222,1633.977,0.11251
1734.684,0.07341,1634.45912,0.10621
1735.166,0.07555,1634.94125,0.09924
1735.648,0.07811,1635.42337,0.09252
1736.131,0.08051,1635.9055,0.08713
1736.613,0.08233,1636.38762,0.08388
1737.095,0.08335,1636.87,0.08297
1737.577,0.08356,1637.35212,0.08398
1738.059,0.0831,1637.83425,0.08612
1738.541,0.0823,1638.31637,0.08853
1739.023,0.08152,1638.7985,0.09055
1739.505,0.0811,1639.28062,0.09174
1739.988,0.08119,1639.763,0.092
1740.47,0.08175,1640.24512,0.09149
1740.952,0.08256,1640.72725,0.09053
1741.434,0.08338,1641.20937,0.08948
1741.916,0.08405,1641.6915,0.08858
1742.398,0.08451,1642.17362,0.08789
1742.88,0.08481,1642.656,0.08726
1743.362,0.08503,1643.13812,0.08639
1743.844,0.08525,1643.62025,0.08489
1744.327,0.08548,1644.10237,0.08242
1744.809,0.08571,1644.5845,0.07876
1745.291,0.08586,1645.06662,0.07389
1745.773,0.0859,1645.55,0.0681
1746.255,0.08582,1646.03212,0.06197
1746.737,0.08566,1646.51425,0.05632
1747.219,0.08546,1646.99637,0.05197
1747.702,0.08526,1647.4785,0.04956
1748.184,0.08505,1647.96062,0.04928
1748.666,0.08482,1648.443,0.05085
1749.148,0.08456,1648.92512,0.05367
1749.63,0.08433,1649.40725,0.05688
1750.112,0.08424,1649.88937,0.05959
1750.594,0.08446,1650.3715,0.06086
1751.076,0.08514,1650.85362,0.0598
1751.559,0.08631,1651.336,0.05567
1752.041,0.08787,1651.81812,0.04823
1752.523,0.08959,1652.30025,0.03819
1753.005,0.09121,1652.78237,0.02751
1753.487,0.09249,1653.2645,0.01893
1753.969,0.09331,1653.74662,0.01462
1754.451,0.09364,1654.229,0.01513
1754.933,0.09329,1654.71112,0.01942
1755.416,0.09256,1655.19325,0.0258
1755.898,0.09182,1655.67537,0.03267
1756.38,0.09126,1656.1575,0.03891
1756.862,0.09101,1656.63962,0.04389
1757.344,0.09108,1657.122,0.04743
1757.826,0.09138,1657.60412,0.04963
1758.308,0.09173,1658.08625,0.05081
1758.791,0.09198,1658.56837,0.05131
1759.272,0.09199,1659.0505,0.05138
1759.755,0.09168,1659.53262,0.05113
1760.237,0.0911,1660.015,0.05051
1760.719,0.09036,1660.49712,0.04936
1761.201,0.08968,1660.97925,0.0476
1761.683,0.08928,1661.46137,0.04527
1762.165,0.08936,1661.9435,0.04263
1762.647,0.08996,1662.42562,0.0401
1763.13,0.09097,1662.908,0.03815
1763.612,0.09218,1663.39012,0.03712
1764.094,0.09333,1663.87225,0.0371
1764.576,0.0942,1664.35437,0.03794
1765.058,0.09466,1664.8365,0.03925
1765.54,0.09469,1665.31862,0.0406
1766.022,0.09436,1665.801,0.04156
1766.504,0.0938,1666.28312,0.04181
1766.987,0.09315,1666.76525,0.04111
1767.469,0.09252,1667.24737,0.0394
1767.951,0.09192,1667.7295,0.03674
1768.433,0.09131,1668.21162,0.03335
1768.915,0.09057,1668.694,0.02961
1769.397,0.08961,1669.17612,0.02604
1769.879,0.08842,1669.65825,0.02316
1770.361,0.08704,1670.14037,0.02141
1770.844,0.08567,1670.6225,0.02097
1771.326,0.08454,1671.10462,0.02177
1771.808,0.08394,1671.587,0.02345
1772.29,0.08406,1672.06912,0.02549
1772.772,0.08496,1672.55125,0.02732
1773.254,0.08654,1673.03337,0.02844
1773.736,0.08857,1673.5155,0.02853
1774.219,0.09081,1673.99762,0.02753
1774.7,0.09304,1674.48,0.02576
1775.183,0.0951,1674.96212,0.02381
1775.665,0.09689,1675.44425,0.02241
1776.147,0.09833,1675.92637,0.02215
1776.629,0.09935,1676.4085,0.02318
1777.111,0.09993,1676.89062,0.02525
1777.593,0.10008,1677.373,0.02783
1778.075,0.09986,1677.85512,0.03031
1778.558,0.09938,1678.33725,0.03226
1779.04,0.09877,1678.81937,0.03348
1779.522,0.0982,1679.3015,0.03406
1780.004,0.09781,1679.78362,0.03427
1780.486,0.0977,1680.266,0.03442
1780.968,0.09788,1680.74812,0.03468
1781.45,0.09829,1681.23025,0.03495
1781.932,0.09883,1681.71237,0.0349
1782.415,0.09934,1682.1945,0.03404
1782.897,0.09972,1682.67662,0.03196
1783.379,0.09993,1683.159,0.02857
1783.861,0.1,1683.64112,0.02434
1784.343,0.10005,1684.12325,0.02028
1784.825,0.10019,1684.60537,0.01761
1785.307,0.10054,1685.0875,0.01718
1785.789,0.10115,1685.56962,0.01904
1786.271,0.10196,1686.052,0.02259
1786.754,0.10284,1686.53412,0.02697
1787.236,0.10361,1687.01625,0.03136
1787.718,0.10408,1687.49837,0.0352
1788.2,0.10412,1687.9805,0.03825
1788.682,0.10364,1688.46262,0.04051
1789.164,0.10264,1688.946,0.04216
1789.646,0.10119,1689.42812,0.04349
1790.128,0.09944,1689.91025,0.04482
1790.611,0.09758,1690.39237,0.0464
1791.093,0.09589,1690.8745,0.04838
1791.575,0.09463,1691.35662,0.05076
1792.057,0.09404,1691.839,0.0534
1792.539,0.09423,1692.32112,0.05603
1793.021,0.09517,1692.80325,0.05823
1793.503,0.09665,1693.28537,0.05954
1793.986,0.09837,1693.7675,0.05951
1794.468,0.10006,1694.24962,0.0579
1794.95,0.10149,1694.732,0.05482
1795.432,0.10254,1695.21412,0.05095
1795.914,0.10319,1695.69625,0.04738
1796.396,0.10294,1696.17837,0.04518
1796.878,0.10204,1696.6605,0.04492
1797.36,0.10104,1697.14262,0.04635
1797.843,0.10002,1697.625,0.0486
1798.325,0.09902,1698.10712,0.05055
1798.807,0.09803,1698.58925,0.05116
1799.289,0.09705,1699.07137,0.04984
1799.771,0.09608,1699.5535,0.04678
1800.253,0.09517,1700.03562,0.04305
1800.735,0.09442,1700.518,0.04034
1801.217,0.09393,1701.00012,0.04006
1801.699,0.09376,1701.48225,0.04264
1802.182,0.09391,1701.96437,0.04743
1802.664,0.09434,1702.4465,0.05319
1803.146,0.09494,1702.92862,0.05868
1803.628,0.0956,1703.411,0.06298
1804.11,0.09619,1703.89312,0.06566
1804.592,0.09661,1704.37525,0.06676
1805.074,0.09682,1704.85737,0.06676
1805.556,0.09677,1705.3395,0.06638
1806.039,0.09649,1705.82162,0.06632
1806.521,0.096,1706.304,0.06699
1807.003,0.09536,1706.78612,0.0684
1807.485,0.09463,1707.26825,0.07029
1807.967,0.09386,1707.75037,0.07228
1808.449,0.09312,1708.2325,0.07404
1808.931,0.09244,1708.71462,0.07544
1809.414,0.09183,1709.197,0.07648
1809.896,0.09132,1709.67912,0.07725
1810.378,0.09092,1710.16125,0.07783
1810.86,0.09067,1710.64337,0.07824
1811.342,0.09062,1711.1255,0.0784
1811.824,0.09084,1711.60762,0.07822
1812.306,0.09139,1712.09,0.07761
1812.788,0.09225,1712.57212,0.07653
1813.271,0.09342,1713.05425,0.07505
1813.753,0.09481,1713.53637,0.07324
1814.235,0.09635,1714.0185,0.07121
1814.717,0.09796,1714.50062,0.06893
1815.199,0.09961,1714.983,0.06631
1815.681,0.10129,1715.46512,0.06324
1816.163,0.10298,1715.94725,0.0596
1816.645,0.10468,1716.42937,0.05547
1817.127,0.10634,1716.9115,0.05116
1817.61,0.10789,1717.39362,0.04722
1818.092,0.10924,1717.876,0.04429
1818.574,0.1103,1718.35812,0.04284
1819.056,0.11103,1718.84025,0.04304
1819.538,0.11143,1719.32237,0.04467
1820.02,0.11152,1719.8045,0.04723
1820.502,0.11136,1720.28662,0.05014
1820.984,0.11098,1720.769,0.05282
1821.467,0.11038,1721.25112,0.05488
1821.949,0.10956,1721.73325,0.05609
1822.431,0.10847,1722.21537,0.0564
1822.913,0.10714,1722.6975,0.05597
1823.395,0.10565,1723.17962,0.05505
1823.877,0.10417,1723.662,0.05393
1824.359,0.10288,1724.14412,0.05282
1824.842,0.10197,1724.62625,0.05185
1825.323,0.10153,1725.10837,0.051
1825.806,0.10147,1725.5905,0.05022
1826.288,0.10164,1726.07262,0.04941
1826.77,0.10177,1726.555,0.0485
1827.252,0.10165,1727.03712,0.04746
1827.734,0.10115,1727.51925,0.04633
1828.216,0.10024,1728.00137,0.04515
1828.698,0.09907,1728.4835,0.04402
1829.181,0.09784,1728.96562,0.04303
1829.663,0.09681,1729.448,0.04224
1830.145,0.09617,1729.93012,0.04167
1830.627,0.09603,1730.41225,0.04125
1831.109,0.09633,1730.89437,0.04077
1831.591,0.09696,1731.3765,0.03991
1832.073,0.09774,1731.85862,0.03829
1832.555,0.09854,1732.342,0.0356
1833.038,0.09922,1732.82412,0.03173
1833.52,0.09975,1733.30625,0.02704
1834.002,0.10009,1733.78837,0.02235
1834.484,0.10024,1734.2705,0.01883
1834.966,0.10024,1734.75262,0.01744
1835.448,0.10011,1735.235,0.01849
1835.93,0.09991,1735.71712,0.02157
1836.412,0.09968,1736.19925,0.02575
1836.895,0.09946,1736.68137,0.03001
1837.377,0.09931,1737.1635,0.03353
1837.859,0.09925,1737.64562,0.03577
1838.341,0.09929,1738.128,0.03661
1838.823,0.0994,1738.61012,0.03627
1839.305,0.09954,1739.09225,0.03529
1839.787,0.09963,1739.57437,0.03428
1840.27,0.09956,1740.0565,0.03372
1840.751,0.09923,1740.53862,0.03376
1841.234,0.09854,1741.021,0.03424
1841.716,0.09747,1741.50312,0.03484
1842.198,0.09606,1741.98525,0.03529
1842.68,0.09441,1742.46737,0.03545
1843.162,0.09276,1742.9495,0.03539
1843.644,0.09138,1743.43162,0.03531
1844.126,0.09049,1743.914,0.03541
1844.609,0.0902,1744.39612,0.03575
1845.091,0.09047,1744.87825,0.03629
1845.573,0.09112,1745.36037,0.03683
1846.055,0.09195,1745.8425,0.03716
1846.537,0.09275,1746.32462,0.03715
1847.019,0.09343,1746.807,0.03677
1847.501,0.09396,1747.28912,0.03612
1847.983,0.09438,1747.77125,0.03536
1848.466,0.09477,1748.25337,0.03459
1848.948,0.09518,1748.7355,0.03388
1849.43,0.09562,1749.21762,0.03321
1849.912,0.09606,1749.7,0.03254
1850.394,0.09645,1750.18212,0.03191
1850.876,0.09675,1750.66425,0.03145
1851.358,0.09695,1751.14637,0.03138
1851.84,0.09703,1751.6285,0.03194
1852.323,0.09704,1752.11062,0.03323
1852.805,0.097,1752.593,0.0352
1853.287,0.09693,1753.07512,0.03762
1853.769,0.09683,1753.55725,0.04015
1854.251,0.09669,1754.03937,0.04246
1854.733,0.09651,1754.5215,0.04425
1855.215,0.09629,1755.00362,0.04538
1855.698,0.09605,1755.486,0.04582
1856.179,0.09581,1755.96812,0.0457
1856.662,0.09554,1756.45025,0.04525
1857.144,0.09524,1756.93237,0.04473
1857.626,0.0949,1757.4145,0.04434
1858.108,0.09452,1757.89662,0.04418
1858.59,0.09411,1758.379,0.04419
1859.072,0.09373,1758.86112,0.04422
1859.554,0.09346,1759.34325,0.04407
1860.037,0.09331,1759.82537,0.04358
1860.519,0.09331,1760.3075,0.04271
1861.001,0.09337,1760.78962,0.04153
1861.483,0.0934,1761.272,0.04029
1861.965,0.09326,1761.75412,0.03928
1862.447,0.09287,1762.23625,0.03881
1862.929,0.09221,1762.71837,0.03902
1863.411,0.09133,1763.2005,0.03989
1863.894,0.09033,1763.68262,0.04117
1864.376,0.08932,1764.165,0.04254
1864.858,0.08838,1764.64712,0.04363
1865.34,0.08754,1765.12925,0.04416
1865.822,0.08676,1765.61137,0.04397
1866.304,0.08599,1766.0935,0.04305
1866.786,0.08515,1766.57562,0.04157
1867.268,0.08427,1767.058,0.03979
1867.75,0.08339,1767.54012,0.03803
1868.233,0.08265,1768.02225,0.03654
1868.715,0.08221,1768.50437,0.03545
1869.197,0.0822,1768.9865,0.03471
1869.679,0.08266,1769.46862,0.03415
1870.161,0.08356,1769.951,0.03353
1870.643,0.08474,1770.43312,0.03263
1871.125,0.08604,1770.91525,0.03137
1871.608,0.08727,1771.39737,0.02985
1872.09,0.08831,1771.8795,0.02832
1872.572,0.08903,1772.36162,0.02721
1873.054,0.08942,1772.844,0.02685
1873.536,0.08949,1773.32612,0.02743
1874.018,0.08932,1773.80825,0.02886
1874.5,0.08899,1774.29037,0.03086
1874.982,0.08863,1774.7725,0.03307
1875.465,0.0883,1775.25462,0.03512
1875.947,0.08804,1775.738,0.03679
1876.429,0.08786,1776.22012,0.038
1876.911,0.08772,1776.70225,0.03876
1877.393,0.08758,1777.18437,0.03919
1877.875,0.08741,1777.6665,0.03938
1878.357,0.08719,1778.14862,0.0394
1878.839,0.08693,1778.631,0.03923
1879.322,0.08665,1779.11312,0.03886
1879.804,0.0864,1779.59525,0.03827
1880.286,0.08622,1780.07737,0.03755
1880.768,0.08615,1780.5595,0.03683
1881.25,0.08621,1781.04162,0.03627
1881.732,0.08643,1781.524,0.036
1882.214,0.08681,1782.00612,0.036
1882.697,0.08733,1782.48825,0.03613
1883.178,0.08795,1782.97037,0.03619
1883.661,0.08857,1783.4525,0.03599
1884.143,0.08911,1783.93462,0.03541
1884.625,0.08947,1784.417,0.03452
1885.107,0.0896,1784.89912,0.0335
1885.589,0.08947,1785.38125,0.03262
1886.071,0.08911,1785.86337,0.03209
1886.553,0.0886,1786.3455,0.03199
1887.036,0.08803,1786.82762,0.03226
1887.518,0.08751,1787.31,0.0327
1888,0.08704,1787.79212,0.03311
1888.482,0.08682,1788.27425,0.03326
1888.964,0.08689,1788.75637,0.03302
1889.446,0.08729,1789.2385,0.0323
1889.928,0.088,1789.72062,0.03108
1890.41,0.08895,1790.203,0.02934
1890.893,0.08999,1790.68512,0.02715
1891.375,0.09099,1791.16725,0.02464
1891.857,0.09177,1791.64937,0.02206
1892.339,0.09225,1792.1315,0.01974
1892.821,0.0924,1792.61362,0.01806
1893.303,0.09229,1793.096,0.01731
1893.785,0.09203,1793.57812,0.01752
1894.267,0.09178,1794.06025,0.01855
1894.75,0.09164,1794.54237,0.02003
1895.232,0.09165,1795.0245,0.02159
1895.714,0.09175,1795.50662,0.02291
1896.196,0.09189,1795.989,0.02379
1896.678,0.09197,1796.47112,0.02423
1897.16,0.09198,1796.95325,0.02434
1897.642,0.09199,1797.43537,0.02429
1898.125,0.09207,1797.9175,0.02423
1898.606,0.09233,1798.39962,0.02424
1899.089,0.09278,1798.882,0.02433
1899.571,0.09338,1799.36412,0.02445
1900.053,0.09398,1799.84625,0.02456
1900.535,0.09445,1800.32837,0.02466
1901.017,0.09465,1800.8105,0.02479
1901.499,0.09456,1801.29262,0.02498
1901.981,0.09425,1801.775,0.02525
1902.464,0.09381,1802.25712,0.02554
1902.946,0.09341,1802.73925,0.0258
1903.428,0.09311,1803.22137,0.02597
1903.91,0.09295,1803.7035,0.02605
1904.392,0.0929,1804.18562,0.0261
1904.874,0.09289,1804.668,0.02622
1905.356,0.09289,1805.15012,0.02652
1905.838,0.09287,1805.63225,0.02702
1906.321,0.09283,1806.11437,0.02767
1906.803,0.0928,1806.5965,0.02838
1907.285,0.09278,1807.07862,0.029
1907.767,0.09275,1807.561,0.02946
1908.249,0.09271,1808.04312,0.02973
1908.731,0.09266,1808.52525,0.02986
1909.213,0.09264,1809.00737,0.02995
1909.695,0.09272,1809.4895,0.03006
1910.177,0.09295,1809.97162,0.03025
1910.66,0.09338,1810.454,0.03052
1911.142,0.09399,1810.93612,0.03088
1911.624,0.09474,1811.41825,0.03136
1912.106,0.09551,1811.90037,0.03203
1912.588,0.09627,1812.3825,0.03298
1913.07,0.09695,1812.86462,0.0343
1913.552,0.09756,1813.347,0.03601
1914.034,0.09809,1813.82912,0.03806
1914.517,0.09855,1814.31125,0.04034
1914.999,0.09891,1814.79337,0.04273
1915.481,0.09911,1815.2755,0.04515
1915.963,0.09908,1815.75762,0.04758
1916.445,0.09883,1816.24,0.05004
1916.927,0.09842,1816.72212,0.05256
1917.409,0.09799,1817.20425,0.05511
1917.892,0.09774,1817.68637,0.05759
1918.374,0.09783,1818.1685,0.05982
1918.856,0.09832,1818.65062,0.06164
1919.338,0.09918,1819.134,0.0629
1919.82,0.10031,1819.61612,0.06362
1920.302,0.1016,1820.09825,0.06387
1920.784,0.10297,1820.58037,0.06382
1921.266,0.10441,1821.0625,0.06362
1921.749,0.10595,1821.54462,0.06337
1922.231,0.10767,1822.027,0.06302
1922.713,0.10956,1822.50912,0.06252
1923.195,0.11159,1822.99125,0.06177
1923.677,0.11247,1823.47337,0.06079
1924.159,0.11212,1823.9555,0.05969
1924.641,0.11154,1824.43762,0.0587
1925.123,0.11071,1824.92,0.05802
1925.605,0.10963,1825.40212,0.05781
1926.088,0.10839,1825.88425,0.05804
1926.57,0.10709,1826.36637,0.05852
1927.052,0.10584,1826.8485,0.05898
1927.534,0.1047,1827.33062,0.05914
1928.016,0.10374,1827.813,0.05881
1928.498,0.10297,1828.29512,0.05797
1928.98,0.1024,1828.77725,0.05675
1929.462,0.10196,1829.25937,0.05541
1929.945,0.10154,1829.7415,0.05428
1930.427,0.10104,1830.22362,0.05364
1930.909,0.10032,1830.706,0.05368
1931.391,0.09932,1831.18812,0.05445
1931.873,0.09807,1831.67025,0.05581
1932.355,0.09671,1832.15237,0.05757
1932.837,0.09543,1832.6345,0.05947
1933.32,0.09443,1833.11662,0.06128
1933.802,0.09382,1833.599,0.06281
1934.284,0.09358,1834.08112,0.06395
1934.766,0.09358,1834.56325,0.06472
1935.248,0.09359,1835.04537,0.0652
1935.73,0.09347,1835.5275,0.0655
1936.212,0.09312,1836.00962,0.06574
1936.694,0.09258,1836.492,0.06597
1937.177,0.09195,1836.97412,0.06617
1937.659,0.09135,1837.45625,0.06627
1938.141,0.09081,1837.93837,0.06621
1938.623,0.09026,1838.4205,0.06595
1939.105,0.08956,1838.90262,0.06556
1939.587,0.08856,1839.385,0.06515
1940.069,0.08721,1839.86712,0.06484
1940.551,0.08556,1840.34925,0.06466
1941.033,0.08376,1840.83137,0.0645
1941.516,0.08203,1841.3135,0.06416
1941.998,0.08054,1841.79562,0.06337
1942.48,0.07938,1842.278,0.06192
1942.962,0.07855,1842.76012,0.05981
1943.444,0.078,1843.24225,0.05724
1943.926,0.07764,1843.72437,0.05467
1944.408,0.07746,1844.2065,0.05267
1944.89,0.07748,1844.68862,0.05168
1945.373,0.0777,1845.171,0.05191
1945.855,0.07812,1845.65312,0.05322
1946.337,0.07864,1846.13525,0.05528
1946.819,0.07913,1846.61737,0.05765
1947.301,0.07948,1847.0995,0.05998
1947.783,0.07961,1847.58162,0.06201
1948.265,0.07956,1848.064,0.06363
1948.748,0.07941,1848.54612,0.06485
1949.229,0.07927,1849.02825,0.06571
1949.712,0.07914,1849.51037,0.06624
1950.194,0.07904,1849.9925,0.06648
1950.676,0.07886,1850.47462,0.06644
1951.158,0.07857,1850.957,0.06616
1951.64,0.07817,1851.43912,0.06572
1952.122,0.07779,1851.92125,0.06525
1952.604,0.07759,1852.40337,0.06487
1953.087,0.07772,1852.8855,0.06468
1953.569,0.07822,1853.36762,0.06471
1954.051,0.079,1853.85,0.06489
1954.533,0.07989,1854.33212,0.06509
1955.015,0.08073,1854.81425,0.06518
1955.497,0.08145,1855.29637,0.06506
1955.979,0.08213,1855.7785,0.06468
1956.461,0.08293,1856.26062,0.06408
1956.944,0.08406,1856.743,0.06337
1957.426,0.0856,1857.22512,0.06266
1957.908,0.08748,1857.70725,0.06205
1958.39,0.08943,1858.18937,0.06159
1958.872,0.09114,1858.6715,0.0613
1959.354,0.09233,1859.15362,0.06117
1959.836,0.09289,1859.636,0.06115
1960.318,0.09287,1860.11812,0.06118
1960.801,0.09246,1860.60025,0.06123
1961.283,0.09185,1861.08237,0.06126
1961.765,0.09118,1861.5645,0.06127
